fecha,zona_prov,letra,w_mean
2020-11-01,CHUBUT,L,58206
2020-11-01,CHUBUT,M,73653
2020-11-01,CHUBUT,N,69240
2020-11-01,CHUBUT,O,91380
2020-11-01,CHUBUT,P,72273
2020-11-01,CHUBUT,Q,72664
2020-11-01,CHUBUT,R,54410
2020-11-01,CHUBUT,S,74506
2020-11-01,CHUBUT,Z,84933
2020-11-01,CORDOBA,A,51232
2020-11-01,CORDOBA,B,67900
2020-11-01,CORDOBA,C,78911
2020-11-01,CORDOBA,D,161712
2020-11-01,CORDOBA,E,97897
2020-11-01,CORDOBA,F,41961
2020-11-01,CORDOBA,G,57381
2020-11-01,CORDOBA,H,67608
2020-11-01,CORDOBA,I,26583
2020-11-01,CORDOBA,J,93611
2020-11-01,CORDOBA,K,135052
2020-11-01,CORDOBA,L,51954
2020-11-01,CORDOBA,M,53449
2020-11-01,CORDOBA,N,39556
2020-11-01,CORDOBA,O,78055
2020-11-01,CORDOBA,P,51477
2020-11-01,CORDOBA,Q,56471
2020-11-01,CORDOBA,R,55982
2020-11-01,CORDOBA,S,60657
2020-11-01,CORDOBA,Z,157383
2020-11-01,CORRIENTES,A,41102
2020-11-01,CORRIENTES,B,99383
2020-11-01,CORRIENTES,C,63557
2020-11-01,CORRIENTES,D,115788
2020-11-01,CORRIENTES,E,75254
2020-11-01,CORRIENTES,F,47673
2020-11-01,CORRIENTES,G,50100
2020-11-01,CORRIENTES,H,63400
2020-11-01,CORRIENTES,I,37149
2020-11-01,CORRIENTES,J,68226
2020-11-01,CORRIENTES,K,170017
2020-11-01,CORRIENTES,L,48345
2020-11-01,CORRIENTES,M,49736
2020-11-01,CORRIENTES,N,33648
2020-11-01,CORRIENTES,O,63685
2020-11-01,CORRIENTES,P,53191
2020-11-01,CORRIENTES,Q,58966
2020-11-01,CORRIENTES,R,41464
2020-11-01,CORRIENTES,S,45885
2020-11-01,CORRIENTES,Z,79586
2020-11-01,ENTRE RIOS,A,42631
2020-11-01,ENTRE RIOS,B,65819
2020-11-01,ENTRE RIOS,C,67178
2020-11-01,ENTRE RIOS,D,139187
2020-11-01,ENTRE RIOS,E,63457
2020-11-01,ENTRE RIOS,F,52386
2020-11-01,ENTRE RIOS,G,55229
2020-11-01,ENTRE RIOS,H,68050
2020-11-01,ENTRE RIOS,I,24863
2020-11-01,ENTRE RIOS,J,72384
2020-11-01,ENTRE RIOS,K,128902
2020-11-01,ENTRE RIOS,L,42484
2020-11-01,ENTRE RIOS,M,46655
2020-11-01,ENTRE RIOS,N,40449
2020-11-01,ENTRE RIOS,O,60868
2020-11-01,ENTRE RIOS,P,36682
2020-11-01,ENTRE RIOS,Q,56821
2020-11-01,ENTRE RIOS,R,36814
2020-11-01,ENTRE RIOS,S,54461
2020-11-01,ENTRE RIOS,Z,401330
2020-11-01,FORMOSA,A,45714
2020-11-01,FORMOSA,B,111308
2020-11-01,FORMOSA,C,69419
2020-11-01,FORMOSA,D,115473
2020-11-01,FORMOSA,E,64659
2020-11-01,FORMOSA,F,42170
2020-11-01,FORMOSA,G,52861
2020-11-01,FORMOSA,H,62006
2020-11-01,FORMOSA,I,34571
2020-11-01,FORMOSA,J,57660
2020-11-01,FORMOSA,K,179868
2020-11-01,FORMOSA,L,42707
2020-11-01,FORMOSA,M,58624
2020-11-01,FORMOSA,N,40807
2020-11-01,FORMOSA,O,56713
2020-11-01,FORMOSA,P,57714
2020-11-01,FORMOSA,Q,48545
2020-11-01,FORMOSA,R,24759
2020-11-01,FORMOSA,S,49472
2020-11-01,JUJUY,A,35565
2020-11-01,JUJUY,B,117092
2020-11-01,JUJUY,C,75562
2020-11-01,JUJUY,D,125183
2020-11-01,JUJUY,E,55457
2020-11-01,JUJUY,F,49105
2020-11-01,JUJUY,G,53731
2020-11-01,JUJUY,H,59274
2020-11-01,JUJUY,I,36005
2020-11-01,JUJUY,J,61676
2020-11-01,JUJUY,K,134311
2020-11-01,JUJUY,L,50658
2020-11-01,JUJUY,M,58225
2020-11-01,JUJUY,N,33461
2020-11-01,JUJUY,O,38626
2020-11-01,JUJUY,P,49683
2020-11-01,JUJUY,Q,51485
2020-11-01,JUJUY,R,42811
2020-11-01,JUJUY,S,41108
2020-11-01,LA PAMPA,A,48754
2020-11-01,LA PAMPA,B,99919
2020-11-01,LA PAMPA,C,66777
2020-11-01,LA PAMPA,D,104926
2020-11-01,LA PAMPA,E,93068
2020-11-01,LA PAMPA,F,78612
2020-11-01,LA PAMPA,G,62986
2020-11-01,LA PAMPA,H,68996
2020-11-01,LA PAMPA,I,29868
2020-11-01,LA PAMPA,J,74632
2020-11-01,LA PAMPA,K,207393
2020-11-01,LA PAMPA,L,39931
2020-11-01,LA PAMPA,M,52737
2020-11-01,LA PAMPA,N,36525
2020-11-01,LA PAMPA,O,81311
2020-11-01,LA PAMPA,P,65615
2020-11-01,LA PAMPA,Q,52246
2020-11-01,LA PAMPA,R,49289
2020-11-01,LA PAMPA,S,61824
2020-11-01,LA RIOJA,A,44994
2020-11-01,LA RIOJA,B,59149
2020-11-01,LA RIOJA,C,59983
2020-11-01,LA RIOJA,D,105134
2020-11-01,LA RIOJA,E,63408
2020-11-01,LA RIOJA,F,52317
2020-11-01,LA RIOJA,G,47570
2020-11-01,LA RIOJA,H,57711
2020-11-01,LA RIOJA,I,29237
2020-11-01,LA RIOJA,J,68961
2020-11-01,LA RIOJA,K,138912
2020-11-01,LA RIOJA,L,78365
2020-11-01,LA RIOJA,M,50321
2020-11-01,LA RIOJA,N,39749
2020-11-01,LA RIOJA,O,37294
2020-11-01,LA RIOJA,P,60328
2020-11-01,LA RIOJA,Q,47436
2020-11-01,LA RIOJA,R,28534
2020-11-01,LA RIOJA,S,46750
2020-11-01,MENDOZA,A,30552
2020-11-01,MENDOZA,B,179379
2020-11-01,MENDOZA,C,66311
2020-11-01,MENDOZA,D,139873
2020-11-01,MENDOZA,E,84095
2020-11-01,MENDOZA,F,63744
2020-11-01,MENDOZA,G,53305
2020-11-01,MENDOZA,H,69742
2020-11-01,MENDOZA,I,28869
2020-11-01,MENDOZA,J,84110
2020-11-01,MENDOZA,K,116358
2020-11-01,MENDOZA,L,52772
2020-11-01,MENDOZA,M,61452
2020-11-01,MENDOZA,N,35175
2020-11-01,MENDOZA,O,58677
2020-11-01,MENDOZA,P,43800
2020-11-01,MENDOZA,Q,54578
2020-11-01,MENDOZA,R,42164
2020-11-01,MENDOZA,S,49184
2020-11-01,MENDOZA,Z,121777
2020-11-01,MISIONES,A,31046
2020-11-01,MISIONES,B,78774
2020-11-01,MISIONES,C,50587
2020-11-01,MISIONES,D,111682
2020-11-01,MISIONES,E,75835
2020-11-01,MISIONES,F,40990
2020-11-01,MISIONES,G,51390
2020-11-01,MISIONES,H,67165
2020-11-01,MISIONES,I,30909
2020-11-01,MISIONES,J,53293
2020-11-01,MISIONES,K,124510
2020-11-01,MISIONES,L,36455
2020-11-01,MISIONES,M,43448
2020-11-01,MISIONES,N,32016
2020-11-01,MISIONES,O,60717
2020-11-01,MISIONES,P,48559
2020-11-01,MISIONES,Q,61171
2020-11-01,MISIONES,R,41001
2020-11-01,MISIONES,S,49055
2020-11-01,MISIONES,Z,41991
2020-11-01,NEUQUEN,A,47077
2020-11-01,NEUQUEN,B,228990
2020-11-01,NEUQUEN,C,106673
2020-11-01,NEUQUEN,D,165603
2020-11-01,NEUQUEN,E,110129
2020-11-01,NEUQUEN,F,92884
2020-11-01,NEUQUEN,G,67461
2020-11-01,NEUQUEN,H,112144
2020-11-01,NEUQUEN,I,42724
2020-11-01,NEUQUEN,J,99053
2020-11-01,NEUQUEN,K,153878
2020-11-01,NEUQUEN,L,53774
2020-11-01,NEUQUEN,M,87881
2020-11-01,NEUQUEN,N,63970
2020-11-01,NEUQUEN,O,84984
2020-11-01,NEUQUEN,P,63766
2020-11-01,NEUQUEN,Q,79393
2020-11-01,NEUQUEN,R,43623
2020-11-01,NEUQUEN,S,100377
2020-11-01,NEUQUEN,Z,126008
2020-11-01,RIO NEGRO,A,42694
2020-11-01,RIO NEGRO,B,170681
2020-11-01,RIO NEGRO,C,74083
2020-11-01,RIO NEGRO,D,148432
2020-11-01,RIO NEGRO,E,81655
2020-11-01,RIO NEGRO,F,63594
2020-11-01,RIO NEGRO,G,61133
2020-11-01,RIO NEGRO,H,89530
2020-11-01,RIO NEGRO,I,36783
2020-11-01,RIO NEGRO,J,94455
2020-11-01,RIO NEGRO,K,133628
2020-11-01,RIO NEGRO,L,45775
2020-11-01,RIO NEGRO,M,64479
2020-11-01,RIO NEGRO,N,46693
2020-11-01,RIO NEGRO,O,61162
2020-11-01,RIO NEGRO,P,55832
2020-11-01,RIO NEGRO,Q,74951
2020-11-01,RIO NEGRO,R,38028
2020-11-01,RIO NEGRO,S,66200
2020-11-01,RIO NEGRO,Z,72188
2020-11-01,SALTA,A,36840
2020-11-01,SALTA,B,152746
2020-11-01,SALTA,C,69850
2020-11-01,SALTA,D,124476
2020-11-01,SALTA,E,91533
2020-11-01,SALTA,F,42591
2020-11-01,SALTA,G,53040
2020-11-01,SALTA,H,68257
2020-11-01,SALTA,I,30397
2020-11-01,SALTA,J,75812
2020-11-01,SALTA,K,143650
2020-11-01,SALTA,L,45496
2020-11-01,SALTA,M,67945
2020-11-01,SALTA,N,40674
2020-11-01,SALTA,O,72781
2020-11-01,SALTA,P,48057
2020-11-01,SALTA,Q,54314
2020-11-01,SALTA,R,41203
2020-11-01,SALTA,S,52682
2020-11-01,SALTA,Z,92779
2020-11-01,SAN JUAN,A,34338
2020-11-01,SAN JUAN,B,166638
2020-11-01,SAN JUAN,C,63960
2020-11-01,SAN JUAN,D,132272
2020-11-01,SAN JUAN,E,86571
2020-11-01,SAN JUAN,F,50521
2020-11-01,SAN JUAN,G,50749
2020-11-01,SAN JUAN,H,64843
2020-11-01,SAN JUAN,I,41960
2020-11-01,SAN JUAN,J,64196
2020-11-01,SAN JUAN,K,131404
2020-11-01,SAN JUAN,L,46810
2020-11-01,SAN JUAN,M,56762
2020-11-01,SAN JUAN,N,36714
2020-11-01,SAN JUAN,O,64095
2020-11-01,SAN JUAN,P,54931
2020-11-01,SAN JUAN,Q,50630
2020-11-01,SAN JUAN,R,44507
2020-11-01,SAN JUAN,S,47022
2020-11-01,SAN LUIS,A,55542
2020-11-01,SAN LUIS,B,151532
2020-11-01,SAN LUIS,C,88390
2020-11-01,SAN LUIS,D,144103
2020-11-01,SAN LUIS,E,58091
2020-11-01,SAN LUIS,F,54146
2020-11-01,SAN LUIS,G,51486
2020-11-01,SAN LUIS,H,77956
2020-11-01,SAN LUIS,I,26712
2020-11-01,SAN LUIS,J,82432
2020-11-01,SAN LUIS,K,128449
2020-11-01,SAN LUIS,L,43593
2020-11-01,SAN LUIS,M,49037
2020-11-01,SAN LUIS,N,48916
2020-11-01,SAN LUIS,O,63324
2020-11-01,SAN LUIS,P,60767
2020-11-01,SAN LUIS,Q,49327
2020-11-01,SAN LUIS,R,39121
2020-11-01,SAN LUIS,S,54800
2020-11-01,SANTA CRUZ,A,120000
2020-11-01,SANTA CRUZ,B,216249
2020-11-01,SANTA CRUZ,C,95424
2020-11-01,SANTA CRUZ,D,163123
2020-11-01,SANTA CRUZ,E,143849
2020-11-01,SANTA CRUZ,F,149599
2020-11-01,SANTA CRUZ,G,70371
2020-11-01,SANTA CRUZ,H,121053
2020-11-01,SANTA CRUZ,I,63554
2020-11-01,SANTA CRUZ,J,97042
2020-11-01,SANTA CRUZ,K,170642
2020-11-01,SANTA CRUZ,L,47893
2020-11-01,SANTA CRUZ,M,88700
2020-11-01,SANTA CRUZ,N,68131
2020-11-01,SANTA CRUZ,O,116802
2020-11-01,SANTA CRUZ,P,68680
2020-11-01,SANTA CRUZ,Q,99150
2020-11-01,SANTA CRUZ,R,47930
2020-11-01,SANTA CRUZ,S,61009
2020-11-01,SANTA CRUZ,Z,112687
2020-11-01,SANTA FE,A,51349
2020-11-01,SANTA FE,B,132793
2020-11-01,SANTA FE,C,76886
2020-11-01,SANTA FE,D,138638
2020-11-01,SANTA FE,E,98053
2020-11-01,SANTA FE,F,45648
2020-11-01,SANTA FE,G,59402
2020-11-01,SANTA FE,H,77169
2020-11-01,SANTA FE,I,28144
2020-11-01,SANTA FE,J,91422
2020-11-01,SANTA FE,K,150787
2020-11-01,SANTA FE,L,50929
2020-11-01,SANTA FE,M,55402
2020-11-01,SANTA FE,N,47184
2020-11-01,SANTA FE,O,73884
2020-11-01,SANTA FE,P,47655
2020-11-01,SANTA FE,Q,66193
2020-11-01,SANTA FE,R,49449
2020-11-01,SANTA FE,S,63551
2020-11-01,SANTA FE,Z,116153
2020-11-01,SANTIAGO DEL ESTERO,A,44110
2020-11-01,SANTIAGO DEL ESTERO,B,59885
2020-11-01,SANTIAGO DEL ESTERO,C,48093
2020-11-01,SANTIAGO DEL ESTERO,D,97258
2020-11-01,SANTIAGO DEL ESTERO,E,49843
2020-11-01,SANTIAGO DEL ESTERO,F,43468
2020-11-01,SANTIAGO DEL ESTERO,G,46275
2020-11-01,SANTIAGO DEL ESTERO,H,57750
2020-11-01,SANTIAGO DEL ESTERO,I,25633
2020-11-01,SANTIAGO DEL ESTERO,J,65326
2020-11-01,SANTIAGO DEL ESTERO,K,120739
2020-11-01,SANTIAGO DEL ESTERO,L,41847
2020-11-01,SANTIAGO DEL ESTERO,M,37706
2020-11-01,SANTIAGO DEL ESTERO,N,30000
2020-11-01,SANTIAGO DEL ESTERO,O,36776
2020-11-01,SANTIAGO DEL ESTERO,P,39855
2020-11-01,SANTIAGO DEL ESTERO,Q,42542
2020-11-01,SANTIAGO DEL ESTERO,R,30191
2020-11-01,SANTIAGO DEL ESTERO,S,47108
2020-11-01,TIERRA DEL FUEGO,A,143044
2020-11-01,TIERRA DEL FUEGO,B,263111
2020-11-01,TIERRA DEL FUEGO,C,105941
2020-11-01,TIERRA DEL FUEGO,D,286687
2020-11-01,TIERRA DEL FUEGO,E,104149
2020-11-01,TIERRA DEL FUEGO,F,76320
2020-11-01,TIERRA DEL FUEGO,G,89147
2020-11-01,TIERRA DEL FUEGO,H,91299
2020-11-01,TIERRA DEL FUEGO,I,60363
2020-11-01,TIERRA DEL FUEGO,J,113241
2020-11-01,TIERRA DEL FUEGO,K,195353
2020-11-01,TIERRA DEL FUEGO,L,74333
2020-11-01,TIERRA DEL FUEGO,M,59704
2020-11-01,TIERRA DEL FUEGO,N,69972
2020-11-01,TIERRA DEL FUEGO,O,90873
2020-11-01,TIERRA DEL FUEGO,P,58679
2020-11-01,TIERRA DEL FUEGO,Q,93106
2020-11-01,TIERRA DEL FUEGO,R,49647
2020-11-01,TIERRA DEL FUEGO,S,78397
2020-11-01,TIERRA DEL FUEGO,Z,148227
2020-11-01,TUCUMAN,A,33407
2020-11-01,TUCUMAN,B,91498
2020-11-01,TUCUMAN,C,73768
2020-11-01,TUCUMAN,D,135319
2020-11-01,TUCUMAN,E,70470
2020-11-01,TUCUMAN,F,35475
2020-11-01,TUCUMAN,G,50242
2020-11-01,TUCUMAN,H,62008
2020-11-01,TUCUMAN,I,25298
2020-11-01,TUCUMAN,J,90098
2020-11-01,TUCUMAN,K,130019
2020-11-01,TUCUMAN,L,41138
2020-11-01,TUCUMAN,M,48466
2020-11-01,TUCUMAN,N,36368
2020-11-01,TUCUMAN,O,44621
2020-11-01,TUCUMAN,P,56120
2020-11-01,TUCUMAN,Q,50673
2020-11-01,TUCUMAN,R,52586
2020-11-01,TUCUMAN,S,55553
2020-12-01,BUENOS AIRES,A,81306
2020-12-01,BUENOS AIRES,B,259280
2020-12-01,BUENOS AIRES,C,139246
2020-12-01,BUENOS AIRES,D,249873
2020-12-01,BUENOS AIRES,E,143249
2020-12-01,BUENOS AIRES,F,78332
2020-12-01,BUENOS AIRES,G,95813
2020-12-01,BUENOS AIRES,H,126149
2020-12-01,BUENOS AIRES,I,46457
2020-12-01,BUENOS AIRES,J,182298
2020-12-01,BUENOS AIRES,K,233213
2020-12-01,BUENOS AIRES,L,78145
2020-12-01,BUENOS AIRES,M,106117
2020-12-01,BUENOS AIRES,N,75310
2020-12-01,BUENOS AIRES,O,101208
2020-12-01,BUENOS AIRES,P,69320
2020-12-01,BUENOS AIRES,Q,94123
2020-12-01,BUENOS AIRES,R,63946
2020-12-01,BUENOS AIRES,S,92471
2020-12-01,BUENOS AIRES,Z,118707
2020-12-01,CAPITAL FEDERAL,A,145350
2020-12-01,CAPITAL FEDERAL,B,561655
2020-12-01,CAPITAL FEDERAL,C,135237
2020-12-01,CAPITAL FEDERAL,D,250264
2020-12-01,CAPITAL FEDERAL,E,202522
2020-12-01,CAPITAL FEDERAL,F,81986
2020-12-01,CAPITAL FEDERAL,G,115615
2020-12-01,CAPITAL FEDERAL,H,146300
2020-12-01,CAPITAL FEDERAL,I,47776
2020-12-01,CAPITAL FEDERAL,J,195474
2020-12-01,CAPITAL FEDERAL,K,226600
2020-12-01,CAPITAL FEDERAL,L,98266
2020-12-01,CAPITAL FEDERAL,M,149677
2020-12-01,CAPITAL FEDERAL,N,86548
2020-12-01,CAPITAL FEDERAL,O,130742
2020-12-01,CAPITAL FEDERAL,P,78363
2020-12-01,CAPITAL FEDERAL,Q,122747
2020-12-01,CAPITAL FEDERAL,R,83473
2020-12-01,CAPITAL FEDERAL,S,110328
2020-12-01,CAPITAL FEDERAL,Z,269158
2020-12-01,CATAMARCA,A,68166
2020-12-01,CATAMARCA,B,208913
2020-12-01,CATAMARCA,C,112375
2020-12-01,CATAMARCA,D,149811
2020-12-01,CATAMARCA,E,130788
2020-12-01,CATAMARCA,F,57274
2020-12-01,CATAMARCA,G,70005
2020-12-01,CATAMARCA,H,85580
2020-12-01,CATAMARCA,I,44795
2020-12-01,CATAMARCA,J,98802
2020-12-01,CATAMARCA,K,130370
2020-12-01,CATAMARCA,L,49930
2020-12-01,CATAMARCA,M,99594
2020-12-01,CATAMARCA,N,57936
2020-12-01,CATAMARCA,O,85911
2020-12-01,CATAMARCA,P,85193
2020-12-01,CATAMARCA,Q,65051
2020-12-01,CATAMARCA,R,31813
2020-12-01,CATAMARCA,S,76030
2020-12-01,CHACO,A,67101
2020-12-01,CHACO,B,151286
2020-12-01,CHACO,C,83516
2020-12-01,CHACO,D,152062
2020-12-01,CHACO,E,60334
2020-12-01,CHACO,F,66372
2020-12-01,CHACO,G,78522
2020-12-01,CHACO,H,91385
2020-12-01,CHACO,I,44328
2020-12-01,CHACO,J,128564
2020-12-01,CHACO,K,245102
2020-12-01,CHACO,L,64738
2020-12-01,CHACO,M,80061
2020-12-01,CHACO,N,56332
2020-12-01,CHACO,O,76707
2020-12-01,CHACO,P,60486
2020-12-01,CHACO,Q,80668
2020-12-01,CHACO,R,57851
2020-12-01,CHACO,S,72680
2020-12-01,CHACO,Z,122440
2020-12-01,CHUBUT,A,206978
2020-12-01,CHUBUT,B,316595
2020-12-01,CHUBUT,C,165756
2020-12-01,CHUBUT,D,343558
2020-12-01,CHUBUT,E,129972
2020-12-01,CHUBUT,F,142404
2020-12-01,CHUBUT,G,109254
2020-12-01,CHUBUT,H,125966
2020-12-01,CHUBUT,I,61160
2020-12-01,CHUBUT,J,155271
2020-12-01,CHUBUT,K,217784
2020-12-01,CHUBUT,L,86952
2020-12-01,CHUBUT,M,101820
2020-12-01,CHUBUT,N,92866
2020-12-01,CHUBUT,O,108516
2020-12-01,CHUBUT,P,107246
2020-12-01,CHUBUT,Q,108560
2020-12-01,CHUBUT,R,98090
2020-12-01,CHUBUT,S,102395
2020-12-01,CHUBUT,Z,143583
2020-12-01,CORDOBA,A,74648
2020-12-01,CORDOBA,B,110605
2020-12-01,CORDOBA,C,128245
2020-12-01,CORDOBA,D,213163
2020-12-01,CORDOBA,E,144395
2020-12-01,CORDOBA,F,62819
2020-12-01,CORDOBA,G,84037
2020-12-01,CORDOBA,H,92617
2020-12-01,CORDOBA,I,37126
2020-12-01,CORDOBA,J,166164
2020-12-01,CORDOBA,K,192766
2020-12-01,CORDOBA,L,77381
2020-12-01,CORDOBA,M,79017
2020-12-01,CORDOBA,N,57222
2020-12-01,CORDOBA,O,109077
2020-12-01,CORDOBA,P,74559
2020-12-01,CORDOBA,Q,82715
2020-12-01,CORDOBA,R,77467
2020-12-01,CORDOBA,S,88665
2020-12-01,CORDOBA,Z,261631
2020-12-01,CORRIENTES,A,61051
2020-12-01,CORRIENTES,B,100895
2020-12-01,CORRIENTES,C,99274
2020-12-01,CORRIENTES,D,165235
2020-12-01,CORRIENTES,E,115361
2020-12-01,CORRIENTES,F,71329
2020-12-01,CORRIENTES,G,74070
2020-12-01,CORRIENTES,H,91069
2020-12-01,CORRIENTES,I,47930
2020-12-01,CORRIENTES,J,109839
2020-12-01,CORRIENTES,K,211583
2020-12-01,CORRIENTES,L,66675
2020-12-01,CORRIENTES,M,77759
2020-12-01,CORRIENTES,N,48811
2020-12-01,CORRIENTES,O,91915
2020-12-01,CORRIENTES,P,74337
2020-12-01,CORRIENTES,Q,88846
2020-12-01,CORRIENTES,R,68010
2020-12-01,CORRIENTES,S,66939
2020-12-01,CORRIENTES,Z,87053
2020-12-01,ENTRE RIOS,A,71443
2020-12-01,ENTRE RIOS,B,99177
2020-12-01,ENTRE RIOS,C,104710
2020-12-01,ENTRE RIOS,D,208513
2020-12-01,ENTRE RIOS,E,92468
2020-12-01,ENTRE RIOS,F,78275
2020-12-01,ENTRE RIOS,G,82780
2020-12-01,ENTRE RIOS,H,96690
2020-12-01,ENTRE RIOS,I,37696
2020-12-01,ENTRE RIOS,J,115678
2020-12-01,ENTRE RIOS,K,189313
2020-12-01,ENTRE RIOS,L,90376
2020-12-01,ENTRE RIOS,M,72808
2020-12-01,ENTRE RIOS,N,58806
2020-12-01,ENTRE RIOS,O,86235
2020-12-01,ENTRE RIOS,P,53745
2020-12-01,ENTRE RIOS,Q,83167
2020-12-01,ENTRE RIOS,R,54686
2020-12-01,ENTRE RIOS,S,82433
2020-12-01,ENTRE RIOS,Z,271214
2020-12-01,FORMOSA,A,68756
2020-12-01,FORMOSA,B,148416
2020-12-01,FORMOSA,C,119963
2020-12-01,FORMOSA,D,143209
2020-12-01,FORMOSA,E,95814
2020-12-01,FORMOSA,F,61349
2020-12-01,FORMOSA,G,78780
2020-12-01,FORMOSA,H,93803
2020-12-01,FORMOSA,I,50951
2020-12-01,FORMOSA,J,90355
2020-12-01,FORMOSA,K,227194
2020-12-01,FORMOSA,L,62431
2020-12-01,FORMOSA,M,99357
2020-12-01,FORMOSA,N,56683
2020-12-01,FORMOSA,O,86026
2020-12-01,FORMOSA,P,86679
2020-12-01,FORMOSA,Q,70797
2020-12-01,FORMOSA,R,27403
2020-12-01,FORMOSA,S,77220
2020-12-01,JUJUY,A,47794
2020-12-01,JUJUY,B,217935
2020-12-01,JUJUY,C,116728
2020-12-01,JUJUY,D,194478
2020-12-01,JUJUY,E,85090
2020-12-01,JUJUY,F,67600
2020-12-01,JUJUY,G,79135
2020-12-01,JUJUY,H,88239
2020-12-01,JUJUY,I,56104
2020-12-01,JUJUY,J,94816
2020-12-01,JUJUY,K,163283
2020-12-01,JUJUY,L,71298
2020-12-01,JUJUY,M,83930
2020-12-01,JUJUY,N,47147
2020-12-01,JUJUY,O,57816
2020-12-01,JUJUY,P,77109
2020-12-01,JUJUY,Q,76866
2020-12-01,JUJUY,R,62199
2020-12-01,JUJUY,S,62481
2020-12-01,LA PAMPA,A,73073
2020-12-01,LA PAMPA,B,154464
2020-12-01,LA PAMPA,C,101986
2020-12-01,LA PAMPA,D,155592
2020-12-01,LA PAMPA,E,139210
2020-12-01,LA PAMPA,F,108279
2020-12-01,LA PAMPA,G,91466
2020-12-01,LA PAMPA,H,98560
2020-12-01,LA PAMPA,I,42190
2020-12-01,LA PAMPA,J,117555
2020-12-01,LA PAMPA,K,273208
2020-12-01,LA PAMPA,L,60849
2020-12-01,LA PAMPA,M,83302
2020-12-01,LA PAMPA,N,50575
2020-12-01,LA PAMPA,O,120860
2020-12-01,LA PAMPA,P,97250
2020-12-01,LA PAMPA,Q,77280
2020-12-01,LA PAMPA,R,72533
2020-12-01,LA PAMPA,S,91549
2020-12-01,LA RIOJA,A,67014
2020-12-01,LA RIOJA,B,96128
2020-12-01,LA RIOJA,C,99897
2020-12-01,LA RIOJA,D,155568
2020-12-01,LA RIOJA,E,104976
2020-12-01,LA RIOJA,F,79346
2020-12-01,LA RIOJA,G,69567
2020-12-01,LA RIOJA,H,77234
2020-12-01,LA RIOJA,I,41172
2020-12-01,LA RIOJA,J,114531
2020-12-01,LA RIOJA,K,154450
2020-12-01,LA RIOJA,L,56289
2020-12-01,LA RIOJA,M,81565
2020-12-01,LA RIOJA,N,53346
2020-12-01,LA RIOJA,O,55240
2020-12-01,LA RIOJA,P,89107
2020-12-01,LA RIOJA,Q,71510
2020-12-01,LA RIOJA,R,44140
2020-12-01,LA RIOJA,S,69314
2020-12-01,MENDOZA,A,42918
2020-12-01,MENDOZA,B,254201
2020-12-01,MENDOZA,C,93405
2020-12-01,MENDOZA,D,218083
2020-12-01,MENDOZA,E,124469
2020-12-01,MENDOZA,F,85845
2020-12-01,MENDOZA,G,78488
2020-12-01,MENDOZA,H,98090
2020-12-01,MENDOZA,I,41773
2020-12-01,MENDOZA,J,129060
2020-12-01,MENDOZA,K,173284
2020-12-01,MENDOZA,L,70839
2020-12-01,MENDOZA,M,89922
2020-12-01,MENDOZA,N,47543
2020-12-01,MENDOZA,O,87584
2020-12-01,MENDOZA,P,63724
2020-12-01,MENDOZA,Q,78214
2020-12-01,MENDOZA,R,62680
2020-12-01,MENDOZA,S,72798
2020-12-01,MENDOZA,Z,183509
2020-12-01,MISIONES,A,43118
2020-12-01,MISIONES,B,121220
2020-12-01,MISIONES,C,77516
2020-12-01,MISIONES,D,173625
2020-12-01,MISIONES,E,113569
2020-12-01,MISIONES,F,61410
2020-12-01,MISIONES,G,75170
2020-12-01,MISIONES,H,97679
2020-12-01,MISIONES,I,38219
2020-12-01,MISIONES,J,84001
2020-12-01,MISIONES,K,152444
2020-12-01,MISIONES,L,53405
2020-12-01,MISIONES,M,67448
2020-12-01,MISIONES,N,46825
2020-12-01,MISIONES,O,80527
2020-12-01,MISIONES,P,68538
2020-12-01,MISIONES,Q,81228
2020-12-01,MISIONES,R,63739
2020-12-01,MISIONES,S,72330
2020-12-01,MISIONES,Z,60858
2020-12-01,NEUQUEN,A,70692
2020-12-01,NEUQUEN,B,289017
2020-12-01,NEUQUEN,C,147032
2020-12-01,NEUQUEN,D,246593
2020-12-01,NEUQUEN,E,162313
2020-12-01,NEUQUEN,F,120778
2020-12-01,NEUQUEN,G,100271
2020-12-01,NEUQUEN,H,150913
2020-12-01,NEUQUEN,I,58177
2020-12-01,NEUQUEN,J,146657
2020-12-01,NEUQUEN,K,219663
2020-12-01,NEUQUEN,L,78838
2020-12-01,NEUQUEN,M,121344
2020-12-01,NEUQUEN,N,81137
2020-12-01,NEUQUEN,O,127316
2020-12-01,NEUQUEN,P,93196
2020-12-01,NEUQUEN,Q,116849
2020-12-01,NEUQUEN,R,74754
2020-12-01,NEUQUEN,S,139271
2020-12-01,NEUQUEN,Z,238893
2020-12-01,RIO NEGRO,A,61829
2020-12-01,RIO NEGRO,B,226739
2020-12-01,RIO NEGRO,C,104954
2020-12-01,RIO NEGRO,D,229325
2020-12-01,RIO NEGRO,E,123078
2020-12-01,RIO NEGRO,F,85616
2020-12-01,RIO NEGRO,G,92572
2020-12-01,RIO NEGRO,H,131403
2020-12-01,RIO NEGRO,I,48502
2020-12-01,RIO NEGRO,J,151339
2020-12-01,RIO NEGRO,K,191747
2020-12-01,RIO NEGRO,L,66864
2020-12-01,RIO NEGRO,M,92720
2020-12-01,RIO NEGRO,N,64871
